番号,section,単語,意味
1768,section18,geometry,幾何学
1769,section18,symmetry,（左右）対称（⇔ asymmetry 非対称）；調和
1770,section18,biography,伝記
1771,section18,masterpiece,傑作
1772,section18,rhyme,押韻詩；韻；〔通例～s〕詩歌
1773,section18,premium,保険料；プレミア；景品
1774,section18,breakdown,崩壊；（神経）衰弱；故障；内訳
1775,section18,courtesy,礼儀正しさ；好意；優遇
1776,section18,protocol,（条約）議定書；外交儀礼；プロトコル
1777,section18,specimen,標本；実例
1778,section18,thesis,論文；命題，テーゼ
1779,section18,eligible,適格の，資格のある；（結婚相手として）望ましい
1780,section18,intrinsic,固有の，本質的な（⇔ extrinsic 非本質的な）
1781,section18,diligent,勤勉な；入念な
1782,section18,vocational,職業の，職業訓練の（ための）
1783,section18,bankrupt,破産宣告を受けた；破綻している
1784,section18,stern,厳しい；いかめしい
1785,section18,stubborn,頑固な，強情な（≒ obstinate）；手に負えない
1786,section18,maternal,母の，母親らしい（⇔ paternal 父の）；妊婦の
1787,section18,fertile,肥沃な（⇔ barren 不毛の）；多産の
1788,section18,ripe,熟した；成熟した
1789,section18,stiff,硬直した，凝った；堅い
1790,section18,obsolete,廃れた，使われなくなった；古くなった
1791,section18,vacant,空いている
1792,section18,acoustic,音響の；聴覚の；（楽器が）アコースティックの
1793,section18,preliminary,予備の，準備の
1794,section18,approximate,おおよその
1795,section18,implicit,暗黙の（⇔ explicit ⇒ 1598）；内在する
1796,section18,punctual,時間を守る
1797,section18,compatible,矛盾しない；互換性のある；気が合う
1798,section18,ample,十分すぎるほどの；広い
1799,section18,pervasive,隅々に広がった；浸透する；充満する
1800,section18,ubiquitous,至る所にある
1801,section19,deduce,を推測する，演繹する
1802,section19,simulate,を模擬実験する；を装う；をまねる
1803,section19,merge,（を）合併する；を融合させる；溶け込む
1804,section19,penetrate,（に）浸透する；（に）進出する；（を）貫く；（を）見抜く
1805,section19,cater,（の）料理をまかなう；（要望などに）応える
1806,section19,assault,に暴行する；を攻撃する
1807,section19,torture,を拷問にかける；を苦しめる
1808,section19,bleed,出血する
1809,section19,erect,を建てる；を直立させる
1810,section19,cherish,を大切にする；を心に抱く
1811,section19,arouse,（感情など）を引き起こす；を目覚めさせる
1812,section19,doom,〔通例受身形で〕運命にある
1813,section19,mourn,（を）悼む（≒ grieve）；（を）嘆く
1814,section19,dread,をひどく恐れる
1815,section19,nourish,に栄養を与える；をはぐくむ
1816,section19,inject,（人）に注射する，を注入する；を導入する
1817,section19,swear,（～を）ののしる（at）；（を）誓う（≒ vow）
1818,section19,bid,（～に）の値をつける（for ⇒ on）；（挨拶）を述べる
1819,section19,corrupt,を堕落させる；を買収する；堕落する
1820,section19,preoccupy,の心を奪う，を夢中にさせる
1821,section19,browse,（を）拾い読みする；（を）閲覧する；（商品など）を見て歩く
1822,section19,compile,を編集する；（資料など）をまとめる
1823,section19,allocate,を割り当てる，分配する
1824,section19,offset,を相殺する，埋め合わせる；をオフセット印刷にする
1825,section19,restrain,を制止する；を規制する
1826,section19,comply,従う，応じる
1827,section19,expire,期限が切れる
1828,section19,embark,（～に）乗り出す（on）；乗船［搭乗］する
1829,section19,flap,パタパタ動く；羽ばたく（≒ flutter）；をパタパタ動かす
1830,section19,furnish,に（～を）備えつける（with）
1831,section19,forge,を偽造する；（関係など）を築く；を鍛造する
1832,section19,thrust,を押しつける；を突き刺す；押し進む
1833,section19,dispatch,を派遣する；を発送する；を処理する
1834,section19,resent,に憤慨する
1835,section19,reconcile,を（～と）一致させる（with）；を和解させる
1836,section19,allege,を主張する
1837,section19,oppress,を抑圧［迫害］する；を悩ませる
1838,section19,expel,を追放する；を吐き出す
1839,section19,ascend,（を）上がる（⇔ descend ⇒ 1337）
1840,section19,commence,始まる；を開始する；...し始める（to do / doing）⇒ commence work 仕事［作業］を始める
1841,section19,advent,〔the ～〕出現，到来
1842,section19,reign,治世；統治
1843,section19,diplomacy,外交（的手腕）
1844,section19,embassy,大使館；大使一行
1845,section19,exile,亡命（者）；（国外）追放
1846,section19,refuge,避難（所）；保護
1847,section19,plight,窮状（＝ predicament）；（悪い）状態
1848,section19,solitude,ひとりでいること；孤独
1849,section19,fallacy,誤った考え，誤信；錯誤
1850,section19,latitude,緯度；（行動・思想などの）許容範囲
1851,section19,eclipse,（日食・月食などの）食；（名声などの）失墜
1852,section19,basin,流域；盆地，海盆；洗面器［台］
1853,section19,erosion,浸食；衰退
1854,section19,archaeology,考古学
1855,section19,errand,（人の）使い，使い走り；用件
1856,section19,mercy,慈悲；〔通例a ～〕幸運
1857,section19,rhetoric,修辞（法）；美辞麗句
1858,section19,verse,韻文（⇔ prose 散文）；詩
1859,section19,congestion,混雑
1860,section19,sewage,下水
1861,section19,complement,（～の）補完物，補足（to）；（文法の）補語
1862,section19,subsidy,補助金；報奨金
1863,section19,mortgage,住宅ローン；抵当（権）
1864,section19,attorney,【米】 弁護士；代理人
1865,section19,outfit,衣装一式；装備［道具］一式；組織
1866,section19,bulk,〔the ～〕（～の）大半（of）；大きさ；大量
1867,section19,reunion,再会（の集い）；再結合
1868,section19,synthesis,合成；総合（⇔ analysis ⇒ 363）
1869,section19,mold,鋳型；鋳物；性格；かび
1870,section19,thirst,（のどの）渇き；（～に対する）渇望（for）
1871,section19,greed,強欲
1872,section19,bribe,賄賂
1873,section19,contempt,軽蔑；恥辱
1874,section19,texture,感触，手触り；本質；質感
1875,section19,orphan,孤児
1876,section19,harassment,嫌がらせ，ハラスメント
1877,section19,hay,干し草
1878,section19,doctrine,教義；【米】（政策上の）主義
1879,section19,holistic,全体論の；（医療が）ホリスティックの
1880,section19,liable,しがちな；（～を）受けやすい（to）；責任がある
1881,section19,earnest,まじめな，熱心な
1882,section19,intelligible,（簡単に）理解できる
1883,section19,abrupt,突然の（≒ sudden）
1884,section19,reckless,無謀な；（～を）顧みない（of）
1885,section19,furious,激怒した；猛烈な
1886,section19,eloquent,雄弁な；説得力のある
1887,section19,juvenile,青少年の
1888,section19,notorious,悪名高い（≒ infamous）
1889,section19,timid,臆病な；内気な
1890,section19,humid,湿気のある（≒ muggy 蒸し暑い）
1891,section19,contagious,感染（性）の；病気を伝染する
1892,section19,cynical,冷笑的な，皮肉な
1893,section19,dumb,ばかげた；口のきけない；無言の
1894,section19,monotonous,単調な
1895,section19,perpetual,永続的な；ひっきりなしの
1896,section19,dizzy,目まいがする；当惑した
1897,section19,weary,疲れ果てた；（～に）うんざりした（of）
1898,section19,numb,麻痺した，無感覚な；ぼう然とした
1899,section19,mortal,致命的な（≒ fatal）；死すべき（運命の）（⇔ immortal 不死の）
1900,section19,zealous,熱心な；熱狂的な
